Phishing URL
https://www.pznjqvt.cn/
http://cloudflare-ipfs.com/ipfs/bafybeifbiuapl5n7brrkmf5pyhg5jbwzmubjaizofbzm6dicrmsiefdpca
http://f7ac.zip-locks.workers.dev/
http://m66c07f.duckdns.org/
http://vatandas-devlet-kapisi-giri-n-244.b-cdn.net/
http://growthsuppliesbr.com/
https://ipfs.eth.aragon.network/ipfs/bafybeibehtibwmr62ehpozxb3macoiv737q2a64yxjvppqbpaifi6ok4qm/
https://5wugu.za.com/wikiAnti-spam_techniques/
http://newlinkbf0dznj.my-pribadi.my.id/vhsfhqpdhdsih6
http://newlinkbh9afp0.my-pribadi.my.id/vhsfhqpdhdsih6
http://rajasthanajmerkingkimfi.blogspot.sn/
https://resolving-advertising-dilemmas-6242b4.netlify.app/
https://cloudflare-ipfs.com/ipfs/QmZhpSr9bie1VZmv18TE3JX4bUgiJpeLRXYRJ5QULAwspE/indexxx.html/
http://cloudflare-ipfs.com/ipfs/bafybeifovhva3pyu56nb3mfmjdzcxxivc5zpw66s2m7orpyevqtjpmmzpa/indexowasz.html/
http://www.lnk.to/UaYk3jO8/
https://sites.google.com/view/leafadd/accueil
https://ferozaservice.com/nickel/clients/
http://topupcodashopfree1137482.comz.my.id/
https://applets-f.top/
https://daget-ldd.pictte.com/kaget=s6j7sxzeazg&r=iVlQUs
https://yyybbbk9.co/
https://caixa-tem-app.vercel.app/
https://singapore-porn.xxwebxz.com/4/
http://cloudflare-ipfs.com/ipfs/QmWvpfZmZWRKQHYtM9NnZzQDorGjYMctdMdHmvHo2bhyy4/
http://bancolombia.com.co.iceiy.com/
http://wi403.pro/fr35766334a/alerte.php
https://ricono.site.tb-hosting.com/
http://coinbasepayout.jusler.net/indetal.php
http://stearmcommunity.com/get/activation/feoeeq82794hFvrbgea24
http://mjynh.blogspot.ug/
https://protocoltoolsrpcnet.com/dashboard/connect.php/
https://newsun-fitness.com/newsun-fitness.com_project/secure/PROJECT/b3NjYXJAZnI4c3Rhci5jb20=
http://posttnord.yiff.fi/doml/u/r/
http://ebthd.blogspot.li/
http://cf-ipfs.com/ipfs/QmWUA8UVbAYspuNyMii9SJPLLCGKjGvEegmnyfX1PZctVz
https://attdomaddd.weeblysite.com/
http://newssolution.co.uk/4dfMgQ10083vewg368mcspebjzeb10940DHVZMKYLYEDRXEI30DGFE2177252t11
https://poyetre-ec1125.ingress-florina.ewp.live/wp-content/plugins/wp-file-manager/SGPANGOLE/b20e5d47d77d92a/index.php?lsg
https://depresidn-e44c98.ingress-florina.ewp.live/wp-content/plugins/credito%20agrario/pages/region.php
https://systemplan-swisspass-sbb-xr007wn468392.codeanyapp.com/ch/CHFINALE/index.html
https://mncyh.com/
https://info.elmdevpost.com/?rid=SWcfOur
http://cloudflare-ipfs.com/ipfs/bafkreifm5nhwf57ll4jeutid4464rwxjci3mdfnfyvizh6tbxxmsr5kyby
http://mail.lemto.lorle.my.id/
http://anandsr-dev.github.io/facebookclone
http://hollykim.com/bbs_/f9ebaa/hvsjhhvs33
http://pub-0c7ba1a843114aaa90646dd6d832bed8.r2.dev/hinet/index.html
http://pub-3e997df5ecf140d7b4f10a4814076f8c.r2.dev/index.html
http://overjoyed-shorthaired-donkey.glitch.me/dhfil.html
http://foamzone.sa/luck/v4/TS/Start.html
https://banco-do-br-49h.pages.dev/
http://0778849274k.wixsite.com/my-swisscom
http://dtprojects.eu.org/mm/mail/services/manangement/comission/resolve/
https://complaint.hotel-0495.eu/hotels/pablhotel481
http://pub-3ea276016e47481482f6901e90caaca9.r2.dev/officialowa-user%20portal-5cc43015815732a4d38f73eec6434e3e5cc43015815732a4d38f73eec6434e3e5cc43015815732a4d38f73eec6434e3.html
http://pub-a38467bb593a47e881b04aede3d3dd4c.r2.dev/doc_start.html
https://yfx.ujd.mybluehost.me/time/info/
http://pub-43bbfcc56c5b42d586bbed59fd1c36aa.r2.dev/index.html
https://bbsjs.ktt55.my.id/
https://nutriologapaola.com.mx/pr/?email=3mail@b.c
https://nuevo-telegrama-para-el-sexo.pages.dev/
https://375sh.ktt55.my.id/
http://cloudflare-ipfs.com/ipfs/bafybeif243kdwb5m4snj7ce5jdkytqr3gxp5xcwbnd7fda3xfdx6m2ilse/UyqQKT1Eo9HwR0ZQPt2OQx2LvaKHv-l1h5mmHClMtvK2bU0p.html
https://ipv6.45-55-192-218.cprapid.com/
http://cloudflare-ipfs.com/ipfs/bafybeif42zbxvd575nu36gmrsske6yrwcuyn527alg3k7dfid2dijniwke/updateaccountmy.html
http://pub-cbbb45d4991140309ccee8240e2468d2.r2.dev/login.htm
http://radhikamd.github.io/netflix/
http://chaotime95.wixsite.com/my-site
https://sbbcffsff.mcwrite.net/ID-SBB0267/index/
https://heiskzwd.vrl2023.com/
https://zingy-gaufre-48c4b9.netlify.app/appeal_case_id/#4366866055
https://collettre-7jk.pages.dev/
http://pub-9591e9b6a62d4206afc7da1cc045d4a9.r2.dev/index2.html
https://bindustrialgtx.w3spaces.com/
https://sbbhilfekundenservice.sviluppo.host/auth/
https://httpsmailyahoocomdfolders1intluspartnersbclangen-usgucereferre.weeblysite.com/
http://cloudflare-ipfs.com/ipfs/bafkreicblufzhw3w7h7qomamg2mw6pnbohxgh7shuvibtemiofw2a26fvq
https://www.intesasp.3-143-247-250.cprapid.com/
https://fgdvfvyh.pages.dev/robots.txt
http://servicemailorange25.wixsite.com/password
http://ipfs.io/ipfs/QmYi4cULJ3KH9Q8dBNsQMUHjTZLE4hLPd4LBoSap95KeLU
http://cloudflare-ipfs.com/ipfs/bafkreiafze4y6utaxahbyogjwz6xgjqmxakpqovtpagbnclimwelhwkvua
https://cgd-b.com/
https://developing-gilded-cuticle.glitch.me/public/qs=f98a207d0a93907c295e54055e26ec621a854fd4d2a6f3c93f022aab9f10d032a19fb67d0d593999af3a231777.htm
http://whatsapp.junkjam.in/
https://goo.su/JikD
https://claim-mynftbox.firebaseapp.com/
http://dhanushr24.github.io/clone-Netflix
https://aws-amplify.d29ncfgts97hqo.amplifyapp.com/
http://www.aiddati-iade.net/
https://crypticweb79.wixsite.com/mycurenently
http://reurl.cc/gvjOLp
http://ebay738.shop/
http://identifiez-vous194.godaddysites.com/identifiez-vous/
https://muneunaverecav-ec3508.ingress-haven.ewp.live/wp-content/plugins/lacreditt/pages/region.php
http://cf-ipfs.com/ipfs/QmepkdMJekqb3UTmkn7MofrNJErBmJWRJtMQtucUoU2D4Q
https://pub-930cd0c1d0ce4d0d996fc5fc58003652.r2.dev/ll/index.html
http://cloudflare-ipfs.com/ipfs/bafybeia2fnvz7ik7o5ymtwdmcq7bhg6lum3i24574nx7o5dbv52skh32iq
http://cf-ipfs.com/ipfs/QmTM3zHLEWUDPddw21SNCNdUmwi9yE9ndiyz2DUVT8uY1m
http://ff-menmber-garena.vn/LHhkayJ2h6MSRunZl9wmqTsP6FsVNaVYu8QilSf0ayYsU1VlAYIyEEtwfohlK6YcI0AZyQTzjzxV56je83Lt22VEbXr0s3kz7c4v_index
http://groupxxxxxxxxxxx.blogspot.sn/
http://apple.stevengnelson.com/
"http://letg.pages.dev/%22%22%22%22%22%22%22%22%22%22%22%22%22%22%22%22t.myvisualiq.net/impression_pixel?aca=26620495&ad=-7&advt=4470647&ago=212&ao=546&chnl=-7&ci=-7&et=iπ=316681543&r=739915162&si=4449639&sz=6696&u=&user-agent=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/86.0.4240.75%20Safari/537.36%22%22%22%22%22%22%22%22%22%22%22%22&vndr=115%22%22%22"
http://ales.nysa.pl/media/ppq/
http://365ggp.com/
https://home-105924.weeblysite.com/
http://pub-458e050fc52644c690a3e9a4e0547c70.r2.dev/response_start.html
https://pub-6e5c79c169974a26a0cad4eb6e365169.r2.dev/Invoice%20Number%20INV23491-1.html
http://uspss-usa.pages.dev/entreg/LoginAction_input
https://pub-92595d82da824baa952f4cdd2d849ff6.r2.dev/index.htm
http://cloudflare-ipfs.com/ipfs/QmNgWD1bkKupgCEnj9GkxBauRWpejDdDpH4eZ6HbGWPS6t/
